lat,lon,time,alt
40.453103,-79.956865,00:10:13,795.8
40.452731,-79.956681,00:10:14,795.5
40.452355,-79.956489,00:10:15,794.9
40.451980,-79.956298,00:10:16,794.2
40.451604,-79.956107,00:10:18,793.7
40.451225,-79.955909,00:10:19,793.2
40.450467,-79.955506,00:10:21,792.2
40.450081,-79.955301,00:10:22,792.1
40.449698,-79.955110,00:10:23,792
40.449316,-79.954912,00:10:24,792
40.448852,-79.954686,00:10:25,792.1
40.448544,-79.954543,00:10:26,792.3
40.448080,-79.954324,00:10:27,792.8
40.447697,-79.954147,00:10:28,793.2
40.447311,-79.953976,00:10:29,793.5
40.446922,-79.953805,00:10:30,793.6
40.446536,-79.953634,00:10:31,793.5
40.446147,-79.953470,00:10:32,793.3
40.445757,-79.953313,00:10:33,793
40.445365,-79.953149,00:10:34,792.9
40.444972,-79.952992,00:10:35,792.5
40.444180,-79.952692,00:10:37,792.4
40.443391,-79.952391,00:10:39,792.9
40.442916,-79.952220,00:10:40,793.1
40.442517,-79.952084,00:10:41,793.6
40.442120,-79.951940,00:10:42,794.3
40.441728,-79.951804,00:10:43,795.3
40.441332,-79.951667,00:10:44,796.6
40.440939,-79.951537,00:10:45,798.2
40.440549,-79.951401,00:10:46,800.3
40.440160,-79.951264,00:10:47,802.4
40.439778,-79.951128,00:10:48,804.5
40.439395,-79.950984,00:10:49,806.2
40.438555,-79.950663,00:10:51,808.8
40.438251,-79.950547,00:10:52,809.1
40.437790,-79.950370,00:10:53,809.5
40.437408,-79.950212,00:10:54,809.8
40.437025,-79.950062,00:10:55,809.9
40.436639,-79.949905,00:10:56,809.9
40.436250,-79.949748,00:10:57,809.9
40.435861,-79.949584,00:10:58,810.1
40.435471,-79.949420,00:10:59,810
40.435078,-79.949249,00:11:00,810
40.434686,-79.949079,00:11:01,810
40.434293,-79.948915,00:11:02,810
40.433818,-79.948717,00:11:03,810.1
40.433422,-79.948553,00:11:05,810
40.432626,-79.948225,00:11:06,810.5
40.432227,-79.948054,00:11:07,810.8
40.431827,-79.947883,00:11:08,811.3
40.431346,-79.947672,00:11:09,812.3
40.430950,-79.947494,00:11:10,813.1
40.430553,-79.947316,00:11:11,813.9
40.430157,-79.947125,00:11:12,814.7
40.429761,-79.946941,00:11:13,815.7
40.429368,-79.946743,00:11:14,816.6
40.428976,-79.946551,00:11:15,817
40.428580,-79.946347,00:11:16,817.4
40.428187,-79.946142,00:11:17,818.1
40.427791,-79.945937,00:11:19,818.7
40.427319,-79.945684,00:11:20,819.3
40.426920,-79.945472,00:11:21,819.6
40.426520,-79.945261,00:11:22,820.5
40.426121,-79.945049,00:11:23,821.3
40.425721,-79.944837,00:11:24,821.7
40.425318,-79.944632,00:11:25,822
40.424915,-79.944414,00:11:26,822.4
40.424509,-79.944202,00:11:27,822.7
40.424106,-79.943983,00:11:28,822.4
40.423699,-79.943765,00:11:29,821.8
40.423208,-79.943505,00:11:30,821.1
40.422798,-79.943287,00:11:31,820.4
40.422385,-79.943075,00:11:32,819.6
40.421965,-79.942856,00:11:33,818.7
40.421544,-79.942645,00:11:34,818.4
40.421124,-79.942433,00:11:35,818.2
40.420698,-79.942228,00:11:36,817.6
40.420271,-79.942016,00:11:37,817.1
40.419844,-79.941804,00:11:38,816.8
40.419328,-79.941552,00:11:39,816.8
40.418901,-79.941347,00:11:40,816.3
40.418467,-79.941128,00:11:41,815.9
40.418041,-79.940910,00:11:42,816.3
40.417610,-79.940684,00:11:43,816.8
40.417183,-79.940445,00:11:44,817.4
40.416760,-79.940193,00:11:45,818
40.416333,-79.939940,00:11:46,819.1
40.415916,-79.939673,00:11:47,820.4
40.415496,-79.939407,00:11:48,821
40.414998,-79.939066,00:11:49,821.8
40.414584,-79.938772,00:11:50,822.4
40.414175,-79.938471,00:11:51,823.1
40.413768,-79.938157,00:11:52,823.1
40.412955,-79.937522,00:11:54,823.3
40.412549,-79.937201,00:11:55,823.5
40.412146,-79.936880,00:11:56,823.6
40.411740,-79.936559,00:11:57,823.6
40.411333,-79.936231,00:11:58,824.3
40.410848,-79.935835,00:11:59,824.8
40.410442,-79.935507,00:12:00,824.7
40.410036,-79.935179,00:12:01,824.4
40.409626,-79.934858,00:12:02,823.9
40.409216,-79.934537,00:12:04,822.7
40.408799,-79.934216,00:12:04,821.6
40.408386,-79.933895,00:12:05,820.8
40.407884,-79.933513,00:12:07,819.7
40.407464,-79.933198,00:12:08,818.5
40.407041,-79.932884,00:12:09,817
40.406617,-79.932570,00:12:10,815.9
40.406187,-79.932263,00:12:11,813.6
40.405753,-79.931955,00:12:12,810.7
40.405313,-79.931655,00:12:13,807.9
40.404872,-79.931354,00:12:14,805.2
40.404425,-79.931061,00:12:15,802.3
40.403977,-79.930774,00:12:16,798.5
40.403523,-79.930480,00:12:17,794.9
40.402977,-79.930132,00:12:18,791.2
40.402516,-79.929845,00:12:19,788.4
40.402058,-79.929565,00:12:20,785.8
40.401593,-79.929278,00:12:21,783
40.401132,-79.928984,00:12:22,781
40.400671,-79.928691,00:12:23,778.6
40.400210,-79.928390,00:12:24,776.6
40.399753,-79.928083,00:12:25,774.8
40.399206,-79.927693,00:12:26,773.2
40.398756,-79.927365,00:12:27,771.9
40.398308,-79.927024,00:12:28,770
40.397864,-79.926669,00:12:29,768.6
40.397424,-79.926314,00:12:30,767.3
40.396986,-79.925945,00:12:31,766
40.396553,-79.925569,00:12:32,764.6
40.396122,-79.925180,00:12:33,763.1
40.395696,-79.924784,00:12:34,762.2
40.395272,-79.924374,00:12:35,760.7
40.394770,-79.923875,00:12:36,758.5
40.394357,-79.923452,00:12:37,756.5
40.393947,-79.923015,00:12:38,754.3
40.393537,-79.922571,00:12:39,751.9
40.393131,-79.922120,00:12:40,748.7
40.392731,-79.921655,00:12:41,745.8
40.392328,-79.921184,00:12:42,743.1
40.391932,-79.920706,00:12:43,740.4
40.391536,-79.920228,00:12:44,737.6
40.391140,-79.919736,00:12:45,734.7
40.390747,-79.919238,00:12:46,732.5
40.390276,-79.918643,00:12:47,729.1
40.389883,-79.918145,00:12:48,726.3
40.389494,-79.917646,00:12:49,723.4
40.389101,-79.917147,00:12:50,720.6
40.388708,-79.916649,00:12:51,717.4
40.388316,-79.916143,00:12:52,714.6
40.387919,-79.915645,00:12:53,712.1
40.387523,-79.915146,00:12:55,709.7
40.387127,-79.914648,00:12:56,707.3
40.386728,-79.914149,00:12:57,704.9
40.386249,-79.913555,00:12:58,702.6
40.385846,-79.913063,00:12:59,700.4
40.385447,-79.912571,00:13:00,698.6
40.385047,-79.912079,00:13:01,697.5
40.384644,-79.911595,00:13:02,696.8
40.384248,-79.911110,00:13:03,696
40.383849,-79.910625,00:13:04,694.5
40.383456,-79.910140,00:13:05,693.3
40.383060,-79.909655,00:13:06,691.7
40.382667,-79.909170,00:13:07,689.8
40.382199,-79.908582,00:13:08,687.4
40.381806,-79.908091,00:13:09,685.4
40.381410,-79.907606,00:13:10,684
40.381021,-79.907114,00:13:11,682.3
40.380628,-79.906622,00:13:12,680.8
40.380239,-79.906124,00:13:13,679.5
40.379850,-79.905632,00:13:14,678.8
40.379464,-79.905140,00:13:15,678.2
40.379078,-79.904655,00:13:16,676.9
40.378613,-79.904068,00:13:17,675.4
40.378224,-79.903590,00:13:18,674.3
40.377835,-79.903111,00:13:19,672.9
40.377445,-79.902626,00:13:20,671.5
40.377056,-79.902148,00:13:21,670
40.376667,-79.901670,00:13:22,668.8
40.376277,-79.901199,00:13:23,666.4
40.375888,-79.900721,00:13:24,664.1
40.375495,-79.900250,00:13:25,661.6
40.375103,-79.899785,00:13:26,658.8
40.374631,-79.899232,00:13:27,655.7
40.374239,-79.898774,00:13:28,652.6
40.373842,-79.898323,00:13:29,649.9
40.373446,-79.897880,00:13:30,647.4
40.373047,-79.897436,00:13:31,645.2
40.372651,-79.897005,00:13:32,642.7
40.372248,-79.896575,00:13:33,639.8
40.371845,-79.896151,00:13:34,637.6
40.371435,-79.895742,00:13:35,635.3
40.371025,-79.895339,00:13:36,633.5
40.370530,-79.894867,00:13:37,630.9
40.370113,-79.894492,00:13:38,628.6
40.369693,-79.894123,00:13:39,625.8
40.369266,-79.893768,00:13:40,623.4
40.368839,-79.893433,00:13:41,621.5
40.368406,-79.893119,00:13:42,620.1
40.367975,-79.892818,00:13:43,618.5
40.367538,-79.892552,00:13:44,616.8
40.367101,-79.892306,00:13:46,615.2
40.366660,-79.892088,00:13:47,613.4
40.366135,-79.891862,00:13:48,611.4
40.365694,-79.891705,00:13:49,609.4
40.365253,-79.891582,00:13:50,606.9
40.364813,-79.891480,00:13:51,604.1
40.364372,-79.891404,00:13:52,601
40.363935,-79.891350,00:13:53,598.5
40.363501,-79.891329,00:13:54,595.8
40.363071,-79.891329,00:13:55,592.9
40.362648,-79.891357,00:13:56,590.1
40.362228,-79.891404,00:13:57,587.8
40.361732,-79.891480,00:13:58,585.5
40.361323,-79.891541,00:13:59,582.6
40.360916,-79.891616,00:14:00,579.4
40.360513,-79.891691,00:14:01,575.9
40.360114,-79.891773,00:14:02,572.2
40.359718,-79.891855,00:14:03,568.6
40.359325,-79.891958,00:14:04,564.6
40.358936,-79.892060,00:14:05,561.4
40.358092,-79.892340,00:14:07,552.3
40.357720,-79.892490,00:14:08,548.5
40.357351,-79.892661,00:14:09,544.8
40.356989,-79.892839,00:14:10,541.5
40.356634,-79.893037,00:14:11,536.8
40.356292,-79.893255,00:14:12,532.6
40.355964,-79.893501,00:14:13,528.3
40.355654,-79.893768,00:14:14,524
40.355367,-79.894061,00:14:15,520.1
40.355107,-79.894389,00:14:16,515.5
40.354834,-79.894799,00:14:17,510.9
40.354670,-79.895093,00:14:18,507.6
40.354462,-79.895550,00:14:19,502.6
40.354322,-79.895947,00:14:20,498.4
40.354216,-79.896350,00:14:21,493.6
40.354137,-79.896759,00:14:22,489.5
40.354083,-79.897586,00:14:24,481.3
40.354100,-79.898405,00:14:26,474.9
40.354127,-79.898897,00:14:27,471.8
40.354141,-79.899218,00:14:28,470.1
40.354158,-79.899696,00:14:29,468.4
40.354165,-79.900099,00:14:30,466.8
40.354171,-79.900502,00:14:31,465.5
40.354175,-79.900898,00:14:32,464.2
40.354178,-79.901295,00:14:34,463.3
40.354182,-79.901691,00:14:34,462.3
40.354189,-79.902087,00:14:35,461
40.354195,-79.902483,00:14:37,459.9
40.354202,-79.902872,00:14:38,458.7
40.354209,-79.903351,00:14:39,457.5
40.354212,-79.903747,00:14:40,456.2
40.354216,-79.904136,00:14:41,455.5
40.354212,-79.904532,00:14:42,454.5
40.354212,-79.904928,00:14:43,453.5
40.354216,-79.905324,00:14:44,452.4
40.354219,-79.905727,00:14:45,451.2
40.354216,-79.906124,00:14:46,450.2
40.354219,-79.906609,00:14:47,447.9
40.354219,-79.906930,00:14:48,446
40.354226,-79.907421,00:14:49,443.6
40.354233,-79.907838,00:14:50,442.1
40.354240,-79.908255,00:14:51,440.1
40.354247,-79.908671,00:14:52,437
40.354257,-79.909177,00:14:53,434.7
40.354260,-79.909518,00:14:54,433.7
40.354270,-79.910017,00:14:55,432.1
40.354277,-79.910433,00:14:56,431
40.354284,-79.910850,00:14:57,430
40.354288,-79.911260,00:14:58,430
40.354288,-79.911670,00:14:59,428.8
40.354288,-79.912073,00:15:00,427.8
40.354284,-79.912476,00:15:01,427.1
40.354284,-79.912865,00:15:02,426.3
40.354281,-79.913323,00:15:03,424.8
40.354284,-79.913623,00:15:04,422.9
40.354284,-79.914053,00:15:05,421.7
40.354281,-79.914409,00:15:06,420.2
40.354281,-79.915105,00:15:08,414.8
40.354281,-79.915447,00:15:09,412.5
40.354284,-79.915781,00:15:10,410.1
40.354284,-79.916123,00:15:11,406.8
40.354291,-79.916458,00:15:12,403.6
40.354294,-79.916861,00:15:13,399.4
40.354298,-79.917134,00:15:14,396.7
40.354308,-79.917537,00:15:15,391.9
40.354318,-79.917878,00:15:16,388.8
40.354322,-79.918220,00:15:17,386.8
40.354325,-79.918561,00:15:18,384.4
40.354322,-79.918896,00:15:20,383.4
40.354318,-79.919224,00:15:20,383.1
40.354311,-79.919545,00:15:21,382.8
40.354311,-79.919921,00:15:23,381.7
40.354311,-79.920228,00:15:24,381.4
40.354308,-79.920474,00:15:25,381.3
40.354305,-79.920822,00:15:26,381.3
40.354305,-79.921102,00:15:27,381.3
40.354305,-79.921382,00:15:28,381
40.354305,-79.921649,00:15:29,381.6
40.354308,-79.921908,00:15:30,381.6
40.354311,-79.922154,00:15:31,381.6
40.354311,-79.922434,00:15:32,381.7
40.354311,-79.922659,00:15:33,381.6
40.354308,-79.922823,00:15:34,382
40.354305,-79.923056,00:15:35,381.6
40.354301,-79.923233,00:15:36,381.6
40.354298,-79.923397,00:15:37,381.6
40.354298,-79.923547,00:15:38,381.6
40.354298,-79.923691,00:15:39,381.7
40.354301,-79.923814,00:15:40,381.4
40.354301,-79.923930,00:15:41,381.7
40.354301,-79.924046,00:15:42,381.7
40.354298,-79.924142,00:15:43,381.7
40.354298,-79.924230,00:15:44,381.8
40.354298,-79.924312,00:15:45,381.7
40.354298,-79.924394,00:15:46,382.1
40.354298,-79.924476,00:15:47,381.8
40.354298,-79.924551,00:15:48,381.8
40.354298,-79.924620,00:15:49,381.8
40.354298,-79.924688,00:15:50,381.8
40.354298,-79.924763,00:15:51,381.8
40.354298,-79.924825,00:15:52,381.4
40.354298,-79.924886,00:15:53,381.6
40.354294,-79.924941,00:15:54,381.6
40.354294,-79.924995,00:15:55,381.6
40.354291,-79.925043,00:15:56,381.5
40.354288,-79.925091,00:15:57,381.5
40.354288,-79.925146,00:15:58,381.9
40.354288,-79.925200,00:15:59,381.6
40.354288,-79.925241,00:16:00,381.7
40.354284,-79.925303,00:16:01,381.6
40.354284,-79.925357,00:16:02,381.6
40.354281,-79.925412,00:16:03,381.3
40.354281,-79.925467,00:16:04,381.5
40.354281,-79.925535,00:16:06,381.5
40.354281,-79.925658,00:16:08,381.5
40.354281,-79.925719,00:16:09,381.5
40.354277,-79.925788,00:16:10,381.8
40.354277,-79.925856,00:16:11,381.6
40.354277,-79.925924,00:16:12,381.6
40.354277,-79.925999,00:16:13,381.6
40.354274,-79.926068,00:16:14,381.7
40.354274,-79.926143,00:16:15,381.7
40.354274,-79.926225,00:16:16,381.4
40.354274,-79.926279,00:16:17,381.6
40.354277,-79.926355,00:16:18,381.5
40.354277,-79.926423,00:16:19,381.5
40.354277,-79.926484,00:16:20,381.5
40.354277,-79.926553,00:16:21,381.5
40.354274,-79.926614,00:16:22,381.8
40.354270,-79.926676,00:16:23,381.5
40.354267,-79.926737,00:16:24,381.5
40.354260,-79.926812,00:16:25,381.5
40.354250,-79.926867,00:16:26,381.5
40.354236,-79.926908,00:16:27,381.5
40.354206,-79.926956,00:16:28,381.1
40.354175,-79.926990,00:16:29,381.4
40.354141,-79.927017,00:16:30,381.4
40.354100,-79.927038,00:16:31,381.4
40.354059,-79.927058,00:16:32,381.5
40.354018,-79.927079,00:16:33,381.5
40.353977,-79.927092,00:16:34,381.9
40.353926,-79.927106,00:16:35,381.7
40.353847,-79.927126,00:16:37,381.6
40.353796,-79.927140,00:16:38,381.6
40.353751,-79.927154,00:16:39,381.6
40.353707,-79.927161,00:16:40,381.2
40.353669,-79.927161,00:16:41,381.5
40.353639,-79.927167,00:16:42,381.5
40.353611,-79.927167,00:16:43,381.5
40.353594,-79.927174,00:16:44,381.4
40.353577,-79.927167,00:16:45,381.7
40.353564,-79.927167,00:16:46,381.8
40.353540,-79.927161,00:16:47,381.4
40.353523,-79.927154,00:16:49,381.3
40.353482,-79.927120,00:16:50,381.3
40.353461,-79.927099,00:16:52,381
40.353441,-79.927079,00:16:52,381.3
40.353420,-79.927051,00:16:53,381.2
40.353400,-79.927024,00:16:55,381.2
40.353372,-79.926990,00:16:56,381.2
40.353355,-79.926962,00:16:57,381.1
40.353335,-79.926921,00:16:58,381.4
40.353314,-79.926887,00:16:59,381.3
40.353297,-79.926846,00:17:00,381.2
40.353284,-79.926805,00:17:01,381.2
40.353266,-79.926758,00:17:02,381.2
40.353256,-79.926710,00:17:03,381.3
40.353243,-79.926662,00:17:04,381.1
40.353229,-79.926614,00:17:05,381.2
40.353215,-79.926553,00:17:06,381.2
40.353205,-79.926512,00:17:07,381.2
40.353188,-79.926450,00:17:08,381.3
40.353171,-79.926396,00:17:09,381.2
40.353154,-79.926341,00:17:10,381.1
40.353137,-79.926286,00:17:11,380.9
40.353113,-79.926238,00:17:12,380.9
40.353089,-79.926184,00:17:13,380.8
40.353058,-79.926136,00:17:14,380.8
40.353024,-79.926081,00:17:15,380.8
40.352997,-79.926040,00:17:16,380.8
40.352959,-79.925979,00:17:17,380.9
40.352928,-79.925924,00:17:18,380.9
40.352894,-79.925876,00:17:19,380.9
40.352860,-79.925822,00:17:20,380.8
40.352826,-79.925767,00:17:21,380.8
40.352788,-79.925713,00:17:22,381
40.352754,-79.925665,00:17:23,381
40.352717,-79.925610,00:17:24,381
40.352672,-79.925542,00:17:25,381
40.352645,-79.925494,00:17:26,381.1
40.352604,-79.925432,00:17:27,381.1
40.352570,-79.925371,00:17:28,380.8
40.352539,-79.925316,00:17:29,380.9
40.352508,-79.925255,00:17:30,380.9
40.352478,-79.925200,00:17:31,380.9
40.352450,-79.925139,00:17:32,380.9
40.352423,-79.925077,00:17:33,380.8
40.352396,-79.925016,00:17:34,381.1
40.352365,-79.924941,00:17:35,381
40.352341,-79.924893,00:17:36,381
40.352310,-79.924825,00:17:37,381
40.352283,-79.924763,00:17:38,381
40.352256,-79.924702,00:17:39,380.6
40.352232,-79.924640,00:17:40,380.8
40.352204,-79.924579,00:17:41,380.7
40.352177,-79.924517,00:17:42,380.7
40.352153,-79.924456,00:17:43,380.7
40.352129,-79.924394,00:17:44,380.6
40.352105,-79.924333,00:17:46,380.9
40.352078,-79.924271,00:17:47,380.7
40.352058,-79.924224,00:17:48,380.7
40.352034,-79.924176,00:17:49,380.7
40.352013,-79.924128,00:17:50,380.7
40.351996,-79.924094,00:17:51,380.7
40.351976,-79.924053,00:17:52,380.4
40.351958,-79.924025,00:17:53,380.6
40.351935,-79.923998,00:17:54,380.6
40.351911,-79.923985,00:17:55,380.6
40.351887,-79.923971,00:17:56,380.5
40.351856,-79.923971,00:17:57,380.5
40.351832,-79.923978,00:17:58,380.6
40.351805,-79.923985,00:17:59,380.1
40.351777,-79.923985,00:18:00,380
40.351750,-79.923985,00:18:01,379.9
40.351723,-79.923978,00:18:02,379.7
40.351692,-79.923971,00:18:03,379.6
40.351661,-79.923950,00:18:04,379.5
40.351627,-79.923930,00:18:05,379.8
40.351600,-79.923909,00:18:06,379.6
40.351559,-79.923875,00:18:07,379.5
40.351521,-79.923855,00:18:08,379.4
40.351487,-79.923827,00:18:09,379.4
40.351450,-79.923807,00:18:10,379.1
40.351409,-79.923786,00:18:11,378.6
40.351371,-79.923773,00:18:12,378.5
40.351334,-79.923759,00:18:13,378.5
40.351299,-79.923745,00:18:14,378.5
40.351258,-79.923732,00:18:15,378.5
40.351231,-79.923718,00:18:16,378.7
40.351197,-79.923704,00:18:17,379.2
40.351170,-79.923698,00:18:18,379.3
40.351149,-79.923691,00:18:19,379.4
40.351132,-79.923684,00:18:20,379.4
40.351122,-79.923677,00:18:21,379.5
40.351118,-79.923670,00:18:22,379.3
40.351112,-79.923663,00:18:23,378.7
40.351108,-79.923663,00:18:24,378.7
40.351108,-79.923657,00:18:25,378.7
40.351112,-79.923657,00:18:28,379.3
